관측시각 (KST),국내 지점번호,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
20170104,성산,12.3,5.5,8.8,2.8,-9,-9,69.4,6.8
20170104,서귀포,15.5,6.8,11.1,1.4,-9,-9,61.3,8.7
20170104,진주,11.6,-4.2,1.8,0.2,-9,-9,71.9,15.8
20170104,강화,9.2,-1.7,3.7,1.7,-9,-9,55.4,10.9
20170104,양평,10.6,-2.9,2.6,0.9,-9,-9,70.5,13.5
20170104,이천,11.4,-2.3,3,0.8,-9,-9,63.4,13.7
20170104,인제,8.8,-2.6,2.1,1.5,-9,-9,61.4,11.4
20170104,홍천,9.8,-3.2,1.5,0.5,-9,-9,72.8,13
20170104,태백,7,-4,0.6,1.4,-9,-9,58.8,11
20170104,정선군,8.9,-2.9,2.3,1,-9,-9,61.3,11.8
20170104,제천,7.7,-5.1,0.4,0.8,-9,-9,79.3,12.8
20170104,보은,10.1,-4.2,1.7,0.7,-9,-9,75.6,14.3
20170104,천안,10,-2.7,2.8,0.9,-9,-9,68.9,12.7
20170104,보령,10.2,-0.3,4.2,0.3,-9,-9,78.3,10.5
20170104,부여,10.7,-2.8,2.1,0.4,-9,-9,82.6,13.5
20170104,금산,10.1,-4.3,0.9,0.6,-9,-9,83.1,14.4
20170104,부안,10.2,-0.7,3.5,1,-9,-9,81,10.9
20170104,임실,9.8,-5.4,0.6,0.4,-9,-9,82.6,15.2
20170104,정읍,10.3,-2.2,3.3,0.5,-9,-9,82.8,12.5
20170104,남원,10.1,-3.9,1.5,1.4,-9,-9,72.9,14
20170104,장수,8.6,-6.1,-0.3,0.7,-9,-9,83,14.7
20170104,고창군,11.7,-1.8,3.7,0.7,-9,-9,86.5,13.5
20170104,영광군,10.8,-3.4,2.7,1.2,-9,-9,87.8,14.2
20170104,김해시,11.5,1,5.8,1.9,-9,-9,60.6,10.5
20170104,순창군,9.3,-5.8,0.1,0.7,-9,-9,81.9,15.1
20170104,북창원,11.2,0.3,5.1,1.1,-9,-9,62,10.9
20170104,양산시,12.4,-1.8,4.7,1.1,-9,-9,70.8,14.2
20170104,보성군,13.1,2.1,6.1,2.1,-9,-9,67.6,11
20170104,강진군,11.8,-1.6,4.4,1.5,-9,-9,85.4,13.4
20170104,장흥,12.1,-2.5,3.7,1,-9,-9,83.9,14.6
20170104,해남,11.2,-4.3,3.2,0.9,-9,-9,82.5,15.5
20170104,고흥,11.9,-1.8,4.6,1,-9,-9,77.9,13.7
20170104,의령군,11.1,-4.3,1.5,0.5,-9,-9,83.3,15.4
20170104,함양군,12.5,-2.9,2.6,0.7,-9,-9,74.1,15.4
20170104,광양시,12.3,2.8,7.1,0.9,-9,-9,58,9.5
20170104,진도군,10.7,-2,4.4,1.1,-9,-9,88.6,12.7
20170104,봉화,9.2,-5,0.6,1.8,-9,-9,68.6,14.2
20170104,영주,10.1,-2.3,4.3,3.4,-9,-9,58.5,12.4
20170104,문경,11.4,-0.2,5.3,2.4,-9,-9,49.8,11.6
