Year,Quarter,지역,지역별 분기별 평균 강수량 (mm)
2019,3,추풍령,6.47
2019,3,춘천,6.23
2019,3,충주,4.67
2019,3,태백,7.28
2019,3,통영,7.02
2019,3,파주,7.66
2019,3,포항,6.52
2019,3,함양군,8.38
2019,3,합천,7.08
2019,3,해남,7.02
2019,3,홍성,5.66
2019,3,홍천,5.98
2019,3,흑산도,4.63
2019,4,강릉,7.02
2019,4,강진군,2.65
2019,4,강화,1.48
2019,4,거제,3.37
2019,4,거창,2.33
2019,4,경주시,3.18
2019,4,고산(제주),2.47
2019,4,고창,2.14
2019,4,고창군,2.11
2019,4,고흥,3.59
2019,4,광양시,2.67
2019,4,광주,2.22
2019,4,구미,2.89
2019,4,군산,2.68
2019,4,금산,1.96
2019,4,김해시,2.5
2019,4,남원,2.66
2019,4,남해,3.4
2019,4,대관령,2.8
2019,4,대구,2.15
2019,4,대전,2.47
2019,4,동두천,1.34
2019,4,동해,6.78
2019,4,목포,2.33
2019,4,문경,2.29
2019,4,밀양,2.37
2019,4,백령도,1.35
2019,4,보령,2.45
2019,4,보성군,2.97
2019,4,보은,2.33
2019,4,봉화,1.98
2019,4,부산,2.22
2019,4,부안,1.88
2019,4,부여,2.5
2019,4,북강릉,6.15
2019,4,북창원,2.96
2019,4,북춘천,1.27
2019,4,산청,4.04
2019,4,상주,2.61
2019,4,서귀포,2.9
2019,4,서산,2.64
2019,4,서울,1.71
2019,4,성산,4.06
2019,4,세종,2.5
2019,4,속초,3.83
2019,4,수원,2.09
2019,4,순창군,2.6
2019,4,순천,2.9
2019,4,안동,2.04
2019,4,양산시,2.56
2019,4,양평,1.79
2019,4,여수,2.63
2019,4,영광군,2.61
2019,4,영덕,6.32
2019,4,영월,1.89
2019,4,영주,2.58
2019,4,영천,2.16
2019,4,완도,2.87
2019,4,울릉도,4.15
2019,4,울산,3.2
2019,4,울진,8.38
2019,4,원주,1.4
2019,4,의령군,3.44
2019,4,의성,1.82
2019,4,이천,1.97
2019,4,인제,1.1
2019,4,인천,1.59
2019,4,임실,2.11
2019,4,장수,2.11
2019,4,장흥,3.28
2019,4,전주,1.76
2019,4,정선군,1.48
2019,4,정읍,2.06
2019,4,제주,2.87
2019,4,제천,1.82
2019,4,진도군,3.01
2019,4,진주,2.61
2019,4,창원,3.54
2019,4,천안,2.4
2019,4,철원,1.13
2019,4,청송군,2.45
2019,4,청주,2.28
2019,4,추풍령,2.63
2019,4,춘천,1.39
2019,4,충주,1.86
2019,4,태백,2.42
2019,4,통영,3.15
2019,4,파주,1.42
2019,4,포항,4.96
2019,4,함양군,2.98
2019,4,합천,3.34
2019,4,해남,2.98
2019,4,홍성,2.46
2019,4,홍천,1.35
2019,4,흑산도,2.28
2020,1,강릉,2.55
2020,1,강진군,1.91
2020,1,강화,1.24
2020,1,거제,3.27
2020,1,거창,1.78
2020,1,경주시,2.52
2020,1,고산(제주),1.97
2020,1,고창,1.57
2020,1,고창군,1.67
2020,1,고흥,1.85
2020,1,광양시,1.77
2020,1,광주,1.83
2020,1,구미,1.51
2020,1,군산,1.63
2020,1,금산,2.04
2020,1,김해시,2.47
2020,1,남원,1.76
2020,1,남해,3.44
2020,1,대관령,1.88
2020,1,대구,1.48
2020,1,대전,2.13
2020,1,동두천,1.6
2020,1,동해,2.42
2020,1,목포,1.43
2020,1,문경,1.63
2020,1,밀양,1.93
2020,1,백령도,0.84
2020,1,보령,1.62
2020,1,보성군,2.06
2020,1,보은,1.94
2020,1,봉화,1.42
2020,1,부산,3.09
2020,1,부안,1.76
2020,1,부여,2.1
2020,1,북강릉,2.44
2020,1,북창원,2.17
2020,1,북춘천,1.15
2020,1,산청,1.71
2020,1,상주,1.69
2020,1,서귀포,3.71
2020,1,서산,1.55
2020,1,서울,1.43
2020,1,성산,3.34
2020,1,세종,2.13
2020,1,속초,2.66
2020,1,수원,1.54
2020,1,순창군,2.0
2020,1,순천,2.05
2020,1,안동,1.32
2020,1,양산시,2.43
2020,1,양평,1.43
2020,1,여수,2.14
2020,1,영광군,1.71
2020,1,영덕,2.03
2020,1,영월,1.45
2020,1,영주,1.6
2020,1,영천,1.95
2020,1,완도,2.2
2020,1,울릉도,4.33
2020,1,울산,3.01
2020,1,울진,2.24
2020,1,원주,1.6
2020,1,의령군,1.88
2020,1,의성,1.44
2020,1,이천,1.68
2020,1,인제,1.59
2020,1,인천,1.2
2020,1,임실,1.96
2020,1,장수,2.39
2020,1,장흥,2.0
2020,1,전주,1.85
2020,1,정선군,1.95
2020,1,정읍,1.87
2020,1,제주,2.51
2020,1,제천,1.54
2020,1,진도군,1.35
2020,1,진주,2.12
2020,1,창원,2.36
2020,1,천안,1.59
2020,1,철원,1.58
2020,1,청송군,1.8
2020,1,청주,1.62
2020,1,추풍령,1.76
2020,1,춘천,1.63
2020,1,충주,1.57
2020,1,태백,1.54
2020,1,통영,2.87
2020,1,파주,1.63
2020,1,포항,2.65
2020,1,함양군,1.89
2020,1,합천,1.6
2020,1,해남,1.44
2020,1,홍성,2.03
2020,1,홍천,1.35
2020,1,흑산도,1.12
2020,2,강릉,4.74
2020,2,강진군,6.12
2020,2,강화,3.15
2020,2,거제,6.5
2020,2,거창,3.36
2020,2,경주시,3.07
2020,2,고산(제주),4.54
2020,2,고창,2.97
2020,2,고창군,3.07
2020,2,고흥,5.89
2020,2,광양시,6.42
2020,2,광주,3.87
2020,2,구미,3.32
2020,2,군산,3.47
2020,2,금산,3.85
2020,2,김해시,4.06
2020,2,남원,3.82
2020,2,남해,7.06
2020,2,대관령,3.59
2020,2,대구,2.81
2020,2,대전,3.19
2020,2,동두천,3.1
2020,2,동해,2.87
2020,2,목포,5.1
2020,2,문경,3.67
2020,2,밀양,3.29
2020,2,백령도,3.99
2020,2,보령,2.73
2020,2,보성군,7.61
2020,2,보은,3.25
2020,2,봉화,2.86
2020,2,부산,5.5
2020,2,부안,3.21
2020,2,부여,3.46
2020,2,북강릉,4.66
2020,2,북창원,3.57
2020,2,북춘천,2.4
2020,2,산청,3.63
2020,2,상주,3.68
2020,2,서귀포,8.04
2020,2,서산,2.92
2020,2,서울,2.95
2020,2,성산,7.25
2020,2,세종,3.55
2020,2,속초,6.1
2020,2,수원,2.25
2020,2,순창군,3.62
2020,2,순천,4.75
2020,2,안동,2.39
2020,2,양산시,3.78
2020,2,양평,2.44
2020,2,여수,6.45
2020,2,영광군,3.81
2020,2,영덕,2.88
2020,2,영월,1.75
2020,2,영주,3.47
2020,2,영천,2.47
2020,2,완도,7.57
2020,2,울릉도,2.97
2020,2,울산,3.77
2020,2,울진,2.64
2020,2,원주,1.6
2020,2,의령군,3.24
2020,2,의성,2.58
2020,2,이천,2.66
2020,2,인제,2.56
2020,2,인천,2.36
2020,2,임실,3.21
2020,2,장수,3.71
2020,2,장흥,5.8
2020,2,전주,3.18
2020,2,정선군,2.18
2020,2,정읍,2.53
2020,2,제주,3.56
2020,2,제천,2.61
2020,2,진도군,6.58
2020,2,진주,4.53
2020,2,창원,4.58
2020,2,천안,2.45
2020,2,철원,3.02
2020,2,청송군,2.28
2020,2,청주,2.49
2020,2,추풍령,3.16
2020,2,춘천,2.29
2020,2,충주,2.72
2020,2,태백,2.57
2020,2,통영,6.19
2020,2,파주,3.08
2020,2,포항,2.2
2020,2,함양군,3.23
2020,2,합천,3.47
2020,2,해남,5.52
2020,2,홍성,3.26
2020,2,홍천,2.3
2020,2,흑산도,6.16
2020,3,강릉,12.39
2020,3,강진군,9.48
2020,3,강화,10.66
2020,3,거제,16.33
2020,3,거창,13.25
2020,3,경주시,9.06
2020,3,고산(제주),6.11
2020,3,고창,11.35
2020,3,고창군,12.58
2020,3,고흥,8.39
2020,3,광양시,11.08
2020,3,광주,15.76
2020,3,구미,10.73
2020,3,군산,12.37
2020,3,금산,12.7
2020,3,김해시,11.02
2020,3,남원,15.68
2020,3,남해,13.0
2020,3,대관령,13.37
2020,3,대구,8.85
2020,3,대전,11.74
2020,3,동두천,12.35
2020,3,동해,8.93
2020,3,목포,8.49
2020,3,문경,12.7
2020,3,밀양,9.1
2020,3,백령도,8.15
2020,3,보령,9.18
2020,3,보성군,8.6
2020,3,보은,13.6
2020,3,봉화,9.36
2020,3,부산,15.51
2020,3,부안,12.56
2020,3,부여,11.62
2020,3,북강릉,12.48
2020,3,북창원,12.78
2020,3,북춘천,12.59
2020,3,산청,17.38
2020,3,상주,11.33
2020,3,서귀포,9.85
2020,3,서산,10.73
2020,3,서울,12.26
2020,3,성산,11.44
2020,3,세종,12.05
2020,3,속초,13.79
2020,3,수원,13.12
2020,3,순창군,16.86
2020,3,순천,13.44
2020,3,안동,9.1
2020,3,양산시,13.24
2020,3,양평,10.3
2020,3,여수,9.93
2020,3,영광군,12.83
2020,3,영덕,9.09
2020,3,영월,10.81
2020,3,영주,10.78
2020,3,영천,8.55
2020,3,완도,7.05
2020,3,울릉도,5.3
2020,3,울산,9.55
2020,3,울진,9.43
2020,3,원주,10.73
2020,3,의령군,13.3
2020,3,의성,7.75
2020,3,이천,13.29
2020,3,인제,10.72
2020,3,인천,9.76
2020,3,임실,14.17
2020,3,장수,16.05
2020,3,장흥,10.09
2020,3,전주,13.6
2020,3,정선군,9.51
2020,3,정읍,13.13
2020,3,제주,7.89
2020,3,제천,12.36
2020,3,진도군,7.93
2020,3,진주,12.44
2020,3,창원,10.42
2020,3,천안,10.93
2020,3,철원,13.62
2020,3,청송군,9.35
2020,3,청주,10.14
2020,3,추풍령,11.52
2020,3,춘천,12.01
2020,3,충주,10.92
2020,3,태백,12.14
2020,3,통영,13.25
2020,3,파주,12.06
2020,3,포항,8.4
2020,3,함양군,15.23
2020,3,합천,13.4
2020,3,해남,8.36
2020,3,홍성,11.53
2020,3,홍천,11.9
2020,3,흑산도,4.96
2020,4,강릉,0.1
2020,4,강진군,0.55
2020,4,강화,0.61
2020,4,거제,0.99
2020,4,거창,0.44
2020,4,경주시,0.32
2020,4,고산(제주),0.81
2020,4,고창,1.06
2020,4,고창군,0.9
2020,4,고흥,0.47
2020,4,광양시,0.62
2020,4,광주,0.64
2020,4,구미,0.46
2020,4,군산,0.69
2020,4,금산,0.59
2020,4,김해시,1.02
2020,4,남원,0.62
2020,4,남해,1.16
2020,4,대관령,0.31
2020,4,대구,0.43
2020,4,대전,0.53
2020,4,동두천,0.84
2020,4,동해,0.21
2020,4,목포,0.57
2020,4,문경,0.47
2020,4,밀양,0.94
2020,4,백령도,0.75
2020,4,보령,0.67
2020,4,보성군,0.49
2020,4,보은,0.5
2020,4,봉화,0.51
2020,4,부산,0.79
2020,4,부안,0.95
2020,4,부여,0.54
2020,4,북강릉,0.07
2020,4,북창원,1.09
2020,4,북춘천,0.87
2020,4,산청,0.57
2020,4,상주,0.35
2020,4,서귀포,1.24
2020,4,서산,1.02
2020,4,서울,1.36
2020,4,성산,1.09
2020,4,세종,0.65
2020,4,속초,0.21
2020,4,수원,0.91
2020,4,순창군,0.78
2020,4,순천,0.55
2020,4,안동,0.41
2020,4,양산시,1.19
2020,4,양평,0.73
2020,4,여수,0.62
2020,4,영광군,1.14
2020,4,영덕,0.29
2020,4,영월,0.64
2020,4,영주,0.51
2020,4,영천,0.49
2020,4,완도,0.46
2020,4,울릉도,3.38
2020,4,울산,0.68
2020,4,울진,0.27
2020,4,원주,0.42
2020,4,의령군,0.62
2020,4,의성,0.56
2020,4,이천,0.57
2020,4,인제,0.71
2020,4,인천,0.98
2020,4,임실,1.03
2020,4,장수,1.04
2020,4,장흥,0.59
2020,4,전주,0.78
2020,4,정선군,0.6
2020,4,정읍,1.2
2020,4,제주,1.21
2020,4,제천,0.4
2020,4,진도군,0.7
2020,4,진주,0.69
2020,4,창원,0.9
2020,4,천안,0.76
2020,4,철원,0.84
2020,4,청송군,0.59
2020,4,청주,0.56
2020,4,추풍령,0.5
2020,4,춘천,0.97
2020,4,충주,0.56
2020,4,태백,0.42
2020,4,통영,1.02
2020,4,파주,0.8
2020,4,포항,0.27
2020,4,함양군,0.47
2020,4,합천,0.43
2020,4,해남,0.52
2020,4,홍성,0.73
2020,4,홍천,0.63
2020,4,흑산도,0.73
2021,1,강릉,1.54
2021,1,강진군,2.5
2021,1,강화,1.43
2021,1,거제,3.18
2021,1,거창,1.35
2021,1,경주시,1.44
2021,1,고산(제주),2.51
2021,1,고창,1.84
2021,1,고창군,1.07
2021,1,고흥,2.05
2021,1,광양시,2.02
2021,1,광주,2.07
2021,1,구미,1.27
2021,1,군산,1.49
2021,1,금산,1.45
2021,1,김해시,2.39
2021,1,남원,1.72
2021,1,남해,3.4
2021,1,대관령,1.07
2021,1,대구,1.4
2021,1,대전,1.48
2021,1,동두천,1.46
2021,1,동해,1.15
2021,1,목포,2.14
2021,1,문경,1.46
2021,1,밀양,1.93
2021,1,백령도,1.52
2021,1,보령,1.41
2021,1,보성군,2.56
2021,1,보은,1.41
2021,1,봉화,1.35
2021,1,부산,2.25
2021,1,부안,1.74
2021,1,부여,1.62
2021,1,북강릉,1.49
2021,1,북창원,2.7
2021,1,북춘천,1.33
2021,1,산청,1.86
2021,1,상주,1.38
2021,1,서귀포,2.91
2021,1,서산,1.64
2021,1,서울,1.52
2021,1,성산,4.23
2021,1,세종,1.51
2021,1,속초,1.21
2021,1,수원,1.52
2021,1,순창군,2.27
2021,1,순천,2.51
2021,1,안동,1.45
2021,1,양산시,2.5
2021,1,양평,1.52
2021,1,여수,1.78
2021,1,영광군,1.79
2021,1,영덕,1.0
2021,1,영월,1.29
2021,1,영주,1.82
2021,1,영천,1.41
2021,1,완도,2.95
2021,1,울릉도,2.66
2021,1,울산,2.09
2021,1,울진,1.3
2021,1,원주,0.95
2021,1,의령군,1.91
2021,1,의성,1.37
2021,1,이천,1.43
2021,1,인제,1.15
2021,1,인천,1.34
2021,1,임실,1.95
2021,1,장수,2.04
2021,1,장흥,2.52
2021,1,전주,1.53
2021,1,정선군,1.55
2021,1,정읍,1.93
2021,1,제주,2.78
2021,1,제천,1.45
2021,1,진도군,2.56
2021,1,진주,2.22
2021,1,창원,2.54
2021,1,천안,1.14
2021,1,철원,1.29
2021,1,청송군,1.31
2021,1,청주,1.08
2021,1,추풍령,1.3
2021,1,춘천,1.43
2021,1,충주,1.18
2021,1,태백,1.19
2021,1,통영,2.75
2021,1,파주,1.5
2021,1,포항,1.46
2021,1,함양군,1.34
2021,1,합천,1.67
2021,1,해남,2.18
2021,1,홍성,1.57
2021,1,홍천,1.46
2021,1,흑산도,1.83
2021,2,강릉,3.28
2021,2,강진군,3.47
2021,2,강화,4.5
2021,2,거제,6.61
2021,2,거창,2.57
2021,2,경주시,1.86
2021,2,고산(제주),4.48
2021,2,고창,2.92
2021,2,고창군,2.88
2021,2,고흥,2.92
2021,2,광양시,2.83
2021,2,광주,3.21
2021,2,구미,2.33
2021,2,군산,3.07
2021,2,금산,3.38
2021,2,김해시,3.89
2021,2,남원,2.4
2021,2,남해,4.73
2021,2,대관령,3.64
2021,2,대구,2.08
2021,2,대전,3.16
2021,2,동두천,4.74
2021,2,동해,2.61
2021,2,목포,2.99
2021,2,문경,3.91
2021,2,밀양,2.68
2021,2,백령도,3.44
2021,2,보령,2.29
2021,2,보성군,3.95
2021,2,보은,3.12
2021,2,봉화,3.9
2021,2,부산,5.26
2021,2,부안,2.47
2021,2,부여,2.81
2021,2,북강릉,3.33
2021,2,북창원,3.78
2021,2,북춘천,4.37
2021,2,산청,2.86
2021,2,상주,3.23
2021,2,서귀포,5.96
2021,2,서산,3.45
2021,2,서울,4.53
2021,2,성산,4.83
2021,2,세종,2.92
2021,2,속초,3.25
2021,2,수원,3.69
2021,2,순창군,3.24
2021,2,순천,2.54
2021,2,안동,3.4
2021,2,양산시,3.54
2021,2,양평,3.45
2021,2,여수,3.96
2021,2,영광군,3.11
2021,2,영덕,2.83
2021,2,영월,4.3
2021,2,영주,3.81
2021,2,영천,2.08
2021,2,완도,4.06
2021,2,울릉도,3.5
2021,2,울산,3.17
2021,2,울진,2.89
2021,2,원주,4.01
2021,2,의령군,2.63
2021,2,의성,2.82
2021,2,이천,3.42
2021,2,인제,3.69
2021,2,인천,3.89
2021,2,임실,2.7
2021,2,장수,3.5
2021,2,장흥,3.15
2021,2,전주,3.98
2021,2,정선군,3.96
2021,2,정읍,2.72
2021,2,제주,3.1
2021,2,제천,3.77
2021,2,진도군,4.04
2021,2,진주,3.31
2021,2,창원,4.12
2021,2,천안,2.59
2021,2,철원,4.02
2021,2,청송군,2.96
2021,2,청주,2.84
2021,2,추풍령,2.86
2021,2,춘천,4.33
2021,2,충주,4.09
2021,2,태백,3.9
2021,2,통영,4.93
2021,2,파주,4.39
2021,2,포항,2.38
2021,2,함양군,2.84
2021,2,합천,2.66
2021,2,해남,3.29
2021,2,홍성,3.1
2021,2,홍천,3.76
2021,2,흑산도,2.51
2021,3,강릉,7.52
2021,3,강진군,9.5
2021,3,강화,4.05
2021,3,거제,13.24
2021,3,거창,6.87
2021,3,경주시,7.37
2021,3,고산(제주),7.25
2021,3,고창,7.18
2021,3,고창군,7.62
2021,3,고흥,8.94
2021,3,광양시,9.57
2021,3,광주,7.58
2021,3,구미,7.23
2021,3,군산,6.61
2021,3,금산,8.15
2021,3,김해시,9.67
2021,3,남원,6.83
2021,3,남해,12.45
2021,3,대관령,5.39
2021,3,대구,5.37
2021,3,대전,6.55
2021,3,동두천,3.71
2021,3,동해,7.73
2021,3,목포,5.91
2021,3,문경,8.75
2021,3,밀양,7.3
2021,3,백령도,5.98
2021,3,보령,6.53
2021,3,보성군,11.35
2021,3,보은,6.54
2021,3,봉화,6.14
2021,3,부산,11.37
2021,3,부안,8.71
2021,3,부여,6.55
2021,3,북강릉,8.19
2021,3,북창원,9.25
2021,3,북춘천,4.65
2021,3,산청,6.69
2021,3,상주,7.93
2021,3,서귀포,13.36
2021,3,서산,5.93
2021,3,서울,5.55
2021,3,성산,11.61
2021,3,세종,6.49
2021,3,속초,5.36
2021,3,수원,5.0
2021,3,순창군,6.64
2021,3,순천,8.41
2021,3,안동,4.88
2021,3,양산시,11.68
2021,3,양평,5.07
2021,3,여수,10.43
2021,3,영광군,6.38
2021,3,영덕,8.21
2021,3,영월,5.54
2021,3,영주,8.07
2021,3,영천,7.22
2021,3,완도,9.88
2021,3,울릉도,6.31
2021,3,울산,8.24
2021,3,울진,6.02
2021,3,원주,6.05
2021,3,의령군,7.51
2021,3,의성,5.23
2021,3,이천,5.71
2021,3,인제,3.88
2021,3,인천,5.21
2021,3,임실,7.44
2021,3,장수,7.57
2021,3,장흥,9.56
2021,3,전주,9.48
2021,3,정선군,5.77
2021,3,정읍,8.43
2021,3,제주,10.52
2021,3,제천,6.6
2021,3,진도군,9.4
2021,3,진주,8.72
2021,3,창원,11.16
2021,3,천안,6.5
2021,3,철원,4.81
2021,3,청송군,5.37
2021,3,청주,6.05
2021,3,추풍령,7.22
2021,3,춘천,4.4
2021,3,충주,8.6
2021,3,태백,6.88
2021,3,통영,11.16
2021,3,파주,4.03
2021,3,포항,9.24
2021,3,함양군,5.78
2021,3,합천,7.3
2021,3,해남,8.49
2021,3,홍성,7.12
2021,3,홍천,4.14
2021,3,흑산도,4.82
2021,4,강릉,2.04
2021,4,강진군,0.87
2021,4,강화,1.12
2021,4,거제,1.33
2021,4,거창,1.02
2021,4,경주시,1.48
2021,4,고산(제주),0.94
2021,4,고창,1.67
2021,4,고창군,1.25
2021,4,고흥,0.73
2021,4,광양시,1.13
2021,4,광주,1.39
2021,4,구미,1.15
2021,4,군산,1.4
2021,4,금산,1.11
2021,4,김해시,1.02
2021,4,남원,1.49
2021,4,남해,1.08
2021,4,대관령,1.13
2021,4,대구,1.1
2021,4,대전,0.94
2021,4,동두천,1.42
2021,4,동해,2.09
2021,4,목포,1.0
2021,4,문경,0.82
2021,4,밀양,1.23
2021,4,백령도,1.3
2021,4,보령,1.87
2021,4,보성군,0.82
2021,4,보은,0.92
2021,4,봉화,0.96
2021,4,부산,0.88
2021,4,부안,1.87
2021,4,부여,1.29
2021,4,북강릉,2.19
2021,4,북창원,1.28
2021,4,북춘천,1.3
2021,4,산청,1.07
2021,4,상주,0.9
2021,4,서귀포,1.12
2021,4,서산,2.18
2021,4,서울,1.38
2021,4,성산,2.16
2021,4,세종,1.14
2021,4,속초,3.28
2021,4,수원,1.66
2021,4,순창군,1.34
2021,4,순천,0.98
2021,4,안동,0.93
2021,4,양산시,0.95
2021,4,양평,1.1
2021,4,여수,0.99
2021,4,영광군,1.86
2021,4,영덕,1.99
2021,4,영월,0.97
2021,4,영주,1.02
2021,4,영천,1.24
2021,4,완도,0.68
2021,4,울릉도,4.29
2021,4,울산,1.11
2021,4,울진,2.44
2021,4,원주,1.16
2021,4,의령군,1.11
2021,4,의성,1.09
2021,4,이천,1.22
2021,4,인제,1.38
2021,4,인천,1.28
2021,4,임실,1.66
2021,4,장수,1.6
2021,4,장흥,0.9
2021,4,전주,1.35
2021,4,정선군,0.89
2021,4,정읍,1.72
2021,4,제주,1.38
2021,4,제천,0.88
2021,4,진도군,0.93
2021,4,진주,1.0
2021,4,창원,0.88
2021,4,천안,1.33
2021,4,철원,2.07
2021,4,청송군,1.15
2021,4,청주,0.98
2021,4,추풍령,0.96
2021,4,춘천,1.29
2021,4,충주,1.04
2021,4,태백,1.23
2021,4,통영,0.84
2021,4,파주,1.44
2021,4,포항,2.27
2021,4,함양군,1.14
2021,4,합천,0.9
2021,4,해남,1.2
2021,4,홍성,1.78
2021,4,홍천,1.04
2021,4,흑산도,0.9
2022,1,강릉,1.24
2022,1,강진군,1.86
2022,1,강화,1.2
2022,1,거제,1.61
2022,1,거창,0.74
2022,1,경주시,0.54
2022,1,고산(제주),1.52
2022,1,고창,1.16
2022,1,고창군,0.63
2022,1,고흥,1.3
2022,1,광양시,1.59
2022,1,광주,1.2
2022,1,구미,0.48
2022,1,군산,1.0
2022,1,금산,0.96
2022,1,김해시,1.27
2022,1,남원,0.86
2022,1,남해,1.88
2022,1,대관령,0.89
2022,1,대구,0.38
2022,1,대전,0.85
2022,1,동두천,1.16
2022,1,동해,1.18
2022,1,목포,0.97
2022,1,문경,1.54
2022,1,밀양,0.65
2022,1,백령도,0.97
2022,1,보령,0.83
2022,1,보성군,1.94
2022,1,보은,1.19
2022,1,봉화,1.13
2022,1,부산,1.42
2022,1,부안,0.95
2022,1,부여,0.91
2022,1,북강릉,1.21
2022,1,북창원,1.16
2022,1,북춘천,1.07
2022,1,산청,0.99
2022,1,상주,1.1
2022,1,서귀포,1.75
2022,1,서산,0.95
2022,1,서울,1.25
2022,1,서청주,0.97
2022,1,성산,2.49
2022,1,세종,0.91
2022,1,속초,1.44
2022,1,수원,0.92
2022,1,순창군,1.38
2022,1,순천,1.24
2022,1,안동,0.89
2022,1,양산시,1.14
2022,1,양평,1.1
2022,1,여수,1.66
2022,1,영광군,1.21
2022,1,영덕,0.97
2022,1,영월,0.82
2022,1,영주,1.42
2022,1,영천,0.44
2022,1,완도,1.28
2022,1,울릉도,1.82
2022,1,울산,0.65
2022,1,울진,1.07
2022,1,원주,0.88
2022,1,의령군,0.91
2022,1,의성,0.58
2022,1,이천,1.28
2022,1,인제,0.92
2022,1,인천,1.02
2022,1,임실,1.06
2022,1,장수,1.2
2022,1,장흥,1.71
2022,1,전주,1.08
2022,1,정선군,1.0
2022,1,정읍,1.01
2022,1,제주,1.72
2022,1,제천,1.09
2022,1,진도군,1.43
2022,1,진주,1.29
2022,1,창원,1.5
2022,1,천안,0.71
2022,1,철원,1.14
2022,1,청송군,0.59
2022,1,청주,0.7
2022,1,추풍령,0.85
2022,1,춘천,1.25
2022,1,충주,0.96
2022,1,태백,1.1
2022,1,통영,1.34
2022,1,파주,1.26
2022,1,포항,0.79
2022,1,함양군,0.95
2022,1,합천,0.71
2022,1,해남,1.36
2022,1,홍성,0.98
2022,1,홍천,1.03
2022,1,흑산도,1.0
2022,2,강릉,2.86
2022,2,강진군,2.17
2022,2,강화,5.63
2022,2,거제,4.13
2022,2,거창,1.18
2022,2,경주시,2.01
2022,2,고산(제주),2.83
2022,2,고창,1.87
2022,2,고창군,2.01
2022,2,고흥,1.86
2022,2,광양시,2.0
2022,2,광주,1.99
2022,2,구미,1.91
2022,2,군산,2.01
2022,2,금산,2.35
2022,2,김해시,2.62
2022,2,남원,2.27
2022,2,남해,3.14
2022,2,대관령,3.27
2022,2,대구,1.37
2022,2,대전,2.15
2022,2,동두천,6.12
2022,2,동해,1.81
2022,2,목포,1.84
2022,2,문경,1.86
2022,2,밀양,3.25
2022,2,백령도,2.51
2022,2,보령,2.92
2022,2,보성군,2.29
2022,2,보은,1.81
2022,2,봉화,1.94
2022,2,부산,3.16
2022,2,부안,2.62
2022,2,부여,2.09
2022,2,북강릉,2.64
2022,2,북창원,2.97
2022,2,북춘천,4.64
2022,2,산청,2.49
2022,2,상주,1.61
2022,2,서귀포,4.69
2022,2,서산,4.48
2022,2,서울,4.63
2022,2,서청주,2.31
2022,2,성산,3.68
2022,2,세종,2.0
2022,2,속초,3.2
2022,2,수원,5.8
2022,2,순창군,2.53
2022,2,순천,1.8
2022,2,안동,1.03
2022,2,양산시,2.37
2022,2,양평,5.15
2022,2,여수,2.14
2022,2,영광군,1.88
2022,2,영덕,1.04
2022,2,영월,2.59
2022,2,영주,2.09
2022,2,영천,1.9
2022,2,완도,2.1
2022,2,울릉도,2.29
2022,2,울산,2.57
2022,2,울진,1.36
2022,2,원주,3.18
2022,2,의령군,1.59
2022,2,의성,1.24
2022,2,이천,3.21
2022,2,인제,4.34
2022,2,인천,3.43
2022,2,임실,3.62
2022,2,장수,3.21
2022,2,장흥,1.95
2022,2,전주,2.81
2022,2,정선군,3.6
2022,2,정읍,3.63
2022,2,제주,2.6
2022,2,제천,3.54
2022,2,진도군,2.18
2022,2,진주,2.11
2022,2,창원,3.28
2022,2,천안,2.52
2022,2,철원,5.16
2022,2,청송군,1.29
2022,2,청주,2.02
2022,2,추풍령,1.76
2022,2,춘천,4.86
2022,2,충주,3.0
2022,2,태백,2.55
2022,2,통영,3.22
2022,2,파주,5.96
2022,2,포항,1.57
2022,2,함양군,1.7
2022,2,합천,1.51
2022,2,해남,1.1
2022,2,홍성,2.9
2022,2,홍천,3.93
2022,2,흑산도,2.08
2022,3,강릉,8.02
2022,3,강진군,6.29
2022,3,강화,7.03
2022,3,거제,7.33
2022,3,거창,4.08
2022,3,경주시,5.91
2022,3,고산(제주),8.3
2022,3,고창,3.58
2022,3,고창군,2.7
2022,3,고흥,6.15
2022,3,광양시,6.34
2022,3,광주,3.96
2022,3,구미,5.26
2022,3,군산,6.24
2022,3,금산,5.63
2022,3,김해시,4.94
2022,3,남원,4.25
2022,3,남해,8.7
2022,3,대관령,8.65
2022,3,대구,3.76
2022,3,대전,8.49
2022,3,동두천,11.02
2022,3,동해,5.58
2022,3,목포,4.24
2022,3,문경,6.88
2022,3,밀양,4.49
2022,3,백령도,6.05
2022,3,보령,9.33
2022,3,보성군,6.13
2022,3,보은,6.78
2022,3,봉화,6.11
2022,3,부산,5.26
2022,3,부안,5.31
2022,3,부여,9.47
2022,3,북강릉,8.46
2022,3,북창원,6.04
2022,3,북춘천,9.58
2022,3,산청,6.01
2022,3,상주,5.88
2022,3,서귀포,9.36
2022,3,서산,8.84
2022,3,서울,11.07
2022,3,서청주,9.13
2022,3,성산,7.95
2022,3,세종,8.69
2022,3,속초,8.7
2022,3,수원,11.67
2022,3,순창군,4.03
2022,3,순천,6.74
2022,3,안동,4.26
2022,3,양산시,5.72
2022,3,양평,15.44
2022,3,여수,7.03
2022,3,영광군,3.91
2022,3,영덕,4.15
2022,3,영월,9.05
2022,3,영주,6.96
2022,3,영천,4.23
2022,3,완도,3.59
2022,3,울릉도,4.29
2022,3,울산,5.96
